Total_Rape_Victims,VICTIM_COUNT,STATE_UT,RAPE_TYPE,CASES_REPORTED,AGE_GROUP,YEAR
0,0,JAMMU & KASHMIR,Victims of Incest Rape,1,Above-50-Yrs,2004
0,0,JAMMU & KASHMIR,Victims of Incest Rape,1,Between-10-14-Yrs,2004
0,0,JAMMU & KASHMIR,Victims of Incest Rape,1,Between-14-18-Yrs,2004
0,0,JAMMU & KASHMIR,Victims of Incest Rape,1,Between-30-50-Yrs,2004
0,0,JAMMU & KASHMIR,Victims of Incest Rape,1,Upto-10-Yrs,2004
0,0,JAMMU & KASHMIR,Victims of Other Rape,217,Above-50-Yrs,2004
0,0,JAMMU & KASHMIR,Victims of Other Rape,217,Between-10-14-Yrs,2004
0,0,JHARKHAND,Total Rape Victims,797,Above-50-Yrs,2004
0,0,JHARKHAND,Total Rape Victims,797,Between-10-14-Yrs,2004
0,0,JHARKHAND,Total Rape Victims,797,Upto-10-Yrs,2004
0,0,JHARKHAND,Victims of Incest Rape,18,Above-50-Yrs,2004
0,0,JHARKHAND,Victims of Incest Rape,18,Between-10-14-Yrs,2004
0,0,JHARKHAND,Victims of Incest Rape,18,Upto-10-Yrs,2004
0,0,JHARKHAND,Victims of Other Rape,779,Above-50-Yrs,2004
0,0,JHARKHAND,Victims of Other Rape,779,Between-10-14-Yrs,2004
0,0,JHARKHAND,Victims of Other Rape,779,Upto-10-Yrs,2004
0,0,KARNATAKA,Total Rape Victims,291,Above-50-Yrs,2004
0,0,KARNATAKA,Victims of Incest Rape,7,Above-50-Yrs,2004
0,0,KARNATAKA,Victims of Incest Rape,7,Between-14-18-Yrs,2004
0,0,KARNATAKA,Victims of Incest Rape,7,Between-30-50-Yrs,2004
0,0,KARNATAKA,Victims of Other Rape,284,Above-50-Yrs,2004
0,0,KERALA,Victims of Incest Rape,3,Above-50-Yrs,2004
0,0,KERALA,Victims of Incest Rape,3,Between-10-14-Yrs,2004
0,0,KERALA,Victims of Incest Rape,3,Between-30-50-Yrs,2004
0,0,KERALA,Victims of Incest Rape,3,Upto-10-Yrs,2004
0,0,LAKSHADWEEP,Total Rape Victims,0,Above-50-Yrs,2004
0,0,LAKSHADWEEP,Total Rape Victims,0,Between-10-14-Yrs,2004
0,0,LAKSHADWEEP,Total Rape Victims,0,Between-14-18-Yrs,2004
0,0,LAKSHADWEEP,Total Rape Victims,0,Between-18-30-Yrs,2004
0,0,LAKSHADWEEP,Total Rape Victims,0,Between-30-50-Yrs,2004
0,0,LAKSHADWEEP,Total Rape Victims,0,Upto-10-Yrs,2004
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Above-50-Yrs,2004
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Between-10-14-Yrs,2004
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Between-14-18-Yrs,2004
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Between-18-30-Yrs,2004
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Between-30-50-Yrs,2004
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Upto-10-Yrs,2004
0,0,LAKSHADWEEP,Victims of Other Rape,0,Above-50-Yrs,2004
0,0,LAKSHADWEEP,Victims of Other Rape,0,Between-10-14-Yrs,2004
0,0,LAKSHADWEEP,Victims of Other Rape,0,Between-14-18-Yrs,2004
0,0,LAKSHADWEEP,Victims of Other Rape,0,Between-18-30-Yrs,2004
0,0,LAKSHADWEEP,Victims of Other Rape,0,Between-30-50-Yrs,2004
0,0,LAKSHADWEEP,Victims of Other Rape,0,Upto-10-Yrs,2004
0,0,MADHYA PRADESH,Victims of Incest Rape,63,Above-50-Yrs,2004
0,0,MAHARASHTRA,Victims of Incest Rape,31,Above-50-Yrs,2004
0,0,MANIPUR,Total Rape Victims,31,Above-50-Yrs,2004
0,0,MANIPUR,Total Rape Victims,31,Between-10-14-Yrs,2004
0,0,MANIPUR,Victims of Incest Rape,0,Above-50-Yrs,2004
0,0,MANIPUR,Victims of Incest Rape,0,Between-10-14-Yrs,2004
0,0,MANIPUR,Victims of Incest Rape,0,Between-14-18-Yrs,2004
0,0,MANIPUR,Victims of Incest Rape,0,Between-18-30-Yrs,2004
0,0,MANIPUR,Victims of Incest Rape,0,Between-30-50-Yrs,2004
0,0,MANIPUR,Victims of Incest Rape,0,Upto-10-Yrs,2004
0,0,MANIPUR,Victims of Other Rape,31,Above-50-Yrs,2004
0,0,MANIPUR,Victims of Other Rape,31,Between-10-14-Yrs,2004
0,0,MEGHALAYA,Total Rape Victims,54,Above-50-Yrs,2004
0,0,MEGHALAYA,Total Rape Victims,54,Between-30-50-Yrs,2004
0,0,MEGHALAYA,Victims of Incest Rape,4,Above-50-Yrs,2004
0,0,MEGHALAYA,Victims of Incest Rape,4,Between-14-18-Yrs,2004
0,0,MEGHALAYA,Victims of Incest Rape,4,Between-30-50-Yrs,2004
0,0,MEGHALAYA,Victims of Incest Rape,4,Upto-10-Yrs,2004
0,0,MEGHALAYA,Victims of Other Rape,50,Above-50-Yrs,2004
0,0,MEGHALAYA,Victims of Other Rape,50,Between-30-50-Yrs,2004
0,0,MIZORAM,Total Rape Victims,20,Above-50-Yrs,2004
0,0,MIZORAM,Total Rape Victims,20,Between-10-14-Yrs,2004
0,0,MIZORAM,Total Rape Victims,20,Between-14-18-Yrs,2004
0,0,MIZORAM,Total Rape Victims,20,Upto-10-Yrs,2004
0,0,MIZORAM,Victims of Incest Rape,0,Above-50-Yrs,2004
0,0,MIZORAM,Victims of Incest Rape,0,Between-10-14-Yrs,2004
0,0,MIZORAM,Victims of Incest Rape,0,Between-14-18-Yrs,2004
0,0,MIZORAM,Victims of Incest Rape,0,Between-18-30-Yrs,2004
0,0,MIZORAM,Victims of Incest Rape,0,Between-30-50-Yrs,2004
0,0,MIZORAM,Victims of Incest Rape,0,Upto-10-Yrs,2004
0,0,MIZORAM,Victims of Other Rape,20,Above-50-Yrs,2004
0,0,MIZORAM,Victims of Other Rape,20,Between-10-14-Yrs,2004
0,0,MIZORAM,Victims of Other Rape,20,Between-14-18-Yrs,2004
0,0,MIZORAM,Victims of Other Rape,20,Upto-10-Yrs,2004
0,0,NAGALAND,Total Rape Victims,18,Above-50-Yrs,2004
0,0,NAGALAND,Total Rape Victims,18,Between-10-14-Yrs,2004
0,0,NAGALAND,Total Rape Victims,18,Between-14-18-Yrs,2004
0,0,NAGALAND,Total Rape Victims,18,Between-30-50-Yrs,2004
0,0,NAGALAND,Victims of Incest Rape,0,Above-50-Yrs,2004
0,0,NAGALAND,Victims of Incest Rape,0,Between-10-14-Yrs,2004
0,0,NAGALAND,Victims of Incest Rape,0,Between-14-18-Yrs,2004
0,0,NAGALAND,Victims of Incest Rape,0,Between-18-30-Yrs,2004
0,0,NAGALAND,Victims of Incest Rape,0,Between-30-50-Yrs,2004
0,0,NAGALAND,Victims of Incest Rape,0,Upto-10-Yrs,2004
0,0,NAGALAND,Victims of Other Rape,18,Above-50-Yrs,2004
0,0,NAGALAND,Victims of Other Rape,18,Between-10-14-Yrs,2004
0,0,NAGALAND,Victims of Other Rape,18,Between-14-18-Yrs,2004
0,0,NAGALAND,Victims of Other Rape,18,Between-30-50-Yrs,2004
0,0,ODISHA,Total Rape Victims,770,Above-50-Yrs,2004
0,0,ODISHA,Victims of Incest Rape,1,Above-50-Yrs,2004
0,0,ODISHA,Victims of Incest Rape,1,Between-14-18-Yrs,2004
0,0,ODISHA,Victims of Incest Rape,1,Between-18-30-Yrs,2004
0,0,ODISHA,Victims of Incest Rape,1,Between-30-50-Yrs,2004
0,0,ODISHA,Victims of Incest Rape,1,Upto-10-Yrs,2004
0,0,ODISHA,Victims of Other Rape,769,Above-50-Yrs,2004
0,0,PUDUCHERRY,Total Rape Victims,4,Above-50-Yrs,2004
0,0,PUDUCHERRY,Total Rape Victims,4,Between-10-14-Yrs,2004
0,0,PUDUCHERRY,Total Rape Victims,4,Between-18-30-Yrs,2004
0,0,PUDUCHERRY,Total Rape Victims,4,Between-30-50-Yrs,2004
0,0,PUDUCHERRY,Total Rape Victims,4,Upto-10-Yrs,2004
0,0,PUDUCHERRY,Victims of Incest Rape,0,Above-50-Yrs,2004
0,0,PUDUCHERRY,Victims of Incest Rape,0,Between-10-14-Yrs,2004
0,0,PUDUCHERRY,Victims of Incest Rape,0,Between-14-18-Yrs,2004
0,0,PUDUCHERRY,Victims of Incest Rape,0,Between-18-30-Yrs,2004
0,0,PUDUCHERRY,Victims of Incest Rape,0,Between-30-50-Yrs,2004
0,0,PUDUCHERRY,Victims of Incest Rape,0,Upto-10-Yrs,2004
0,0,PUDUCHERRY,Victims of Other Rape,4,Above-50-Yrs,2004
0,0,PUDUCHERRY,Victims of Other Rape,4,Between-10-14-Yrs,2004
0,0,PUDUCHERRY,Victims of Other Rape,4,Between-18-30-Yrs,2004
0,0,PUDUCHERRY,Victims of Other Rape,4,Between-30-50-Yrs,2004
0,0,PUDUCHERRY,Victims of Other Rape,4,Upto-10-Yrs,2004
0,0,PUNJAB,Total Rape Victims,390,Above-50-Yrs,2004
0,0,PUNJAB,Victims of Incest Rape,65,Above-50-Yrs,2004
0,0,PUNJAB,Victims of Incest Rape,65,Upto-10-Yrs,2004
0,0,PUNJAB,Victims of Other Rape,325,Above-50-Yrs,2004
0,0,RAJASTHAN,Victims of Incest Rape,39,Above-50-Yrs,2004
0,0,RAJASTHAN,Victims of Incest Rape,39,Upto-10-Yrs,2004
0,0,SIKKIM,Total Rape Victims,3,Above-50-Yrs,2004
0,0,SIKKIM,Total Rape Victims,3,Between-18-30-Yrs,2004
0,0,SIKKIM,Total Rape Victims,3,Upto-10-Yrs,2004
0,0,SIKKIM,Victims of Incest Rape,0,Above-50-Yrs,2004
0,0,SIKKIM,Victims of Incest Rape,0,Between-10-14-Yrs,2004
0,0,SIKKIM,Victims of Incest Rape,0,Between-14-18-Yrs,2004
0,0,SIKKIM,Victims of Incest Rape,0,Between-18-30-Yrs,2004
0,0,SIKKIM,Victims of Incest Rape,0,Between-30-50-Yrs,2004
0,0,SIKKIM,Victims of Incest Rape,0,Upto-10-Yrs,2004
0,0,SIKKIM,Victims of Other Rape,3,Above-50-Yrs,2004
0,0,SIKKIM,Victims of Other Rape,3,Between-18-30-Yrs,2004
0,0,SIKKIM,Victims of Other Rape,3,Upto-10-Yrs,2004
0,0,TAMIL NADU,Victims of Incest Rape,36,Above-50-Yrs,2004
0,0,TAMIL NADU,Victims of Incest Rape,36,Between-10-14-Yrs,2004
0,0,TAMIL NADU,Victims of Incest Rape,36,Between-30-50-Yrs,2004
0,0,TAMIL NADU,Victims of Incest Rape,36,Upto-10-Yrs,2004
0,0,TRIPURA,Total Rape Victims,160,Above-50-Yrs,2004
0,0,TRIPURA,Victims of Incest Rape,1,Above-50-Yrs,2004
0,0,TRIPURA,Victims of Incest Rape,1,Between-10-14-Yrs,2004
0,0,TRIPURA,Victims of Incest Rape,1,Between-18-30-Yrs,2004
0,0,TRIPURA,Victims of Incest Rape,1,Between-30-50-Yrs,2004
0,0,TRIPURA,Victims of Incest Rape,1,Upto-10-Yrs,2004
0,0,TRIPURA,Victims of Other Rape,159,Above-50-Yrs,2004
0,0,UTTAR PRADESH,Victims of Incest Rape,35,Above-50-Yrs,2004
0,0,UTTAR PRADESH,Victims of Incest Rape,35,Upto-10-Yrs,2004
0,0,UTTARAKHAND,Total Rape Victims,115,Above-50-Yrs,2004
0,0,UTTARAKHAND,Victims of Incest Rape,13,Above-50-Yrs,2004
0,0,UTTARAKHAND,Victims of Incest Rape,13,Between-10-14-Yrs,2004
0,0,UTTARAKHAND,Victims of Incest Rape,13,Upto-10-Yrs,2004
0,0,UTTARAKHAND,Victims of Other Rape,102,Above-50-Yrs,2004
0,0,WEST BENGAL,Victims of Incest Rape,24,Above-50-Yrs,2004
0,0,WEST BENGAL,Victims of Incest Rape,24,Between-10-14-Yrs,2004
0,0,WEST BENGAL,Victims of Incest Rape,24,Between-14-18-Yrs,2004
0,0,WEST BENGAL,Victims of Incest Rape,24,Upto-10-Yrs,2004
1,1,ANDAMAN & NICOBAR ISLANDS,Total Rape Victims,10,Between-10-14-Yrs,2004
1,1,ANDAMAN & NICOBAR ISLANDS,Total Rape Victims,10,Between-18-30-Yrs,2004
1,1,ANDAMAN & NICOBAR ISLANDS,Total Rape Victims,10,Between-30-50-Yrs,2004
1,1,ANDAMAN & NICOBAR ISLANDS,Victims of Other Rape,10,Between-10-14-Yrs,2004
1,1,ANDAMAN & NICOBAR ISLANDS,Victims of Other Rape,10,Between-18-30-Yrs,2004
1,1,ANDAMAN & NICOBAR ISLANDS,Victims of Other Rape,10,Between-30-50-Yrs,2004
1,1,ANDHRA PRADESH,Victims of Incest Rape,5,Between-18-30-Yrs,2004
1,1,ANDHRA PRADESH,Victims of Incest Rape,5,Upto-10-Yrs,2004
1,1,ASSAM,Victims of Incest Rape,15,Between-30-50-Yrs,2004
1,1,BIHAR,Victims of Incest Rape,6,Between-30-50-Yrs,2004
1,1,CHANDIGARH,Total Rape Victims,19,Between-30-50-Yrs,2004
1,1,CHANDIGARH,Victims of Incest Rape,1,Between-10-14-Yrs,2004
1,1,CHANDIGARH,Victims of Other Rape,18,Between-30-50-Yrs,2004
1,1,CHHATTISGARH,Victims of Incest Rape,78,Above-50-Yrs,2004
1,1,D&N HAVELI,Total Rape Victims,7,Between-30-50-Yrs,2004
1,1,D&N HAVELI,Victims of Other Rape,7,Between-30-50-Yrs,2004
1,1,DAMAN & DIU,Total Rape Victims,1,Between-14-18-Yrs,2004
1,1,DAMAN & DIU,Victims of Other Rape,1,Between-14-18-Yrs,2004
1,1,DELHI,Victims of Incest Rape,16,Upto-10-Yrs,2004
1,1,GOA,Victims of Incest Rape,1,Between-14-18-Yrs,2004
1,1,HIMACHAL PRADESH,Victims of Incest Rape,8,Between-14-18-Yrs,2004
1,1,JAMMU & KASHMIR,Victims of Incest Rape,1,Between-18-30-Yrs,2004
1,1,KARNATAKA,Victims of Incest Rape,7,Between-10-14-Yrs,2004
1,1,KERALA,Victims of Incest Rape,3,Between-18-30-Yrs,2004
1,1,MAHARASHTRA,Victims of Incest Rape,31,Between-30-50-Yrs,2004
1,1,MEGHALAYA,Victims of Incest Rape,4,Between-18-30-Yrs,2004
1,1,NAGALAND,Total Rape Victims,18,Upto-10-Yrs,2004
1,1,NAGALAND,Victims of Other Rape,18,Upto-10-Yrs,2004
1,1,ODISHA,Victims of Incest Rape,1,Between-10-14-Yrs,2004
1,1,ODISHA,Victims of Other Rape,769,Between-10-14-Yrs,2004
1,1,SIKKIM,Total Rape Victims,3,Between-10-14-Yrs,2004
1,1,SIKKIM,Total Rape Victims,3,Between-14-18-Yrs,2004
1,1,SIKKIM,Victims of Other Rape,3,Between-10-14-Yrs,2004
1,1,SIKKIM,Victims of Other Rape,3,Between-14-18-Yrs,2004
1,1,TRIPURA,Victims of Incest Rape,1,Between-14-18-Yrs,2004
1,1,UTTARAKHAND,Victims of Incest Rape,13,Between-14-18-Yrs,2004
1,1,WEST BENGAL,Total Rape Victims,1475,Above-50-Yrs,2004
1,1,WEST BENGAL,Victims of Other Rape,1451,Above-50-Yrs,2004
2,2,ARUNACHAL PRADESH,Total Rape Victims,42,Upto-10-Yrs,2004
2,2,ARUNACHAL PRADESH,Victims of Other Rape,42,Upto-10-Yrs,2004
2,2,CHHATTISGARH,Victims of Incest Rape,78,Upto-10-Yrs,2004
2,2,DELHI,Victims of Incest Rape,16,Between-18-30-Yrs,2004
2,2,GUJARAT,Total Rape Victims,339,Above-50-Yrs,2004
2,2,GUJARAT,Victims of Incest Rape,14,Between-10-14-Yrs,2004
2,2,GUJARAT,Victims of Incest Rape,14,Between-14-18-Yrs,2004
2,2,GUJARAT,Victims of Other Rape,325,Above-50-Yrs,2004
2,2,HARYANA,Total Rape Victims,386,Between-10-14-Yrs,2004
2,2,HARYANA,Total Rape Victims,386,Upto-10-Yrs,2004
2,2,HARYANA,Victims of Other Rape,366,Between-10-14-Yrs,2004
2,2,HARYANA,Victims of Other Rape,366,Upto-10-Yrs,2004
2,2,HIMACHAL PRADESH,Victims of Incest Rape,8,Between-10-14-Yrs,2004
2,2,HIMACHAL PRADESH,Victims of Incest Rape,8,Between-30-50-Yrs,2004
2,2,JAMMU & KASHMIR,Total Rape Victims,218,Between-14-18-Yrs,2004
2,2,JAMMU & KASHMIR,Total Rape Victims,218,Upto-10-Yrs,2004
2,2,JAMMU & KASHMIR,Victims of Other Rape,217,Between-14-18-Yrs,2004
2,2,JAMMU & KASHMIR,Victims of Other Rape,217,Upto-10-Yrs,2004
2,2,KARNATAKA,Victims of Incest Rape,7,Upto-10-Yrs,2004
2,2,KERALA,Victims of Incest Rape,3,Between-14-18-Yrs,2004
2,2,MANIPUR,Total Rape Victims,31,Between-14-18-Yrs,2004
2,2,MANIPUR,Victims of Other Rape,31,Between-14-18-Yrs,2004
2,2,ODISHA,Total Rape Victims,770,Between-10-14-Yrs,2004
2,2,ODISHA,Total Rape Victims,770,Between-14-18-Yrs,2004
2,2,ODISHA,Victims of Other Rape,769,Between-14-18-Yrs,2004
2,2,PUNJAB,Victims of Incest Rape,65,Between-10-14-Yrs,2004
2,2,SIKKIM,Total Rape Victims,3,Between-30-50-Yrs,2004
2,2,SIKKIM,Victims of Other Rape,3,Between-30-50-Yrs,2004
2,2,UTTAR PRADESH,Total Rape Victims,1397,Above-50-Yrs,2004
2,2,UTTAR PRADESH,Victims of Incest Rape,35,Between-10-14-Yrs,2004
2,2,UTTAR PRADESH,Victims of Other Rape,1362,Above-50-Yrs,2004
2,2,UTTARAKHAND,Total Rape Victims,115,Upto-10-Yrs,2004
2,2,UTTARAKHAND,Victims of Other Rape,102,Upto-10-Yrs,2004
2,2,WEST BENGAL,Total Rape Victims,1475,Upto-10-Yrs,2004
2,2,WEST BENGAL,Victims of Other Rape,1451,Upto-10-Yrs,2004
3,3,ANDHRA PRADESH,Victims of Incest Rape,5,Between-14-18-Yrs,2004
3,3,BIHAR,Total Rape Victims,1390,Between-10-14-Yrs,2004
3,3,BIHAR,Victims of Other Rape,1384,Between-10-14-Yrs,2004
3,3,CHANDIGARH,Total Rape Victims,19,Between-14-18-Yrs,2004
3,3,CHANDIGARH,Victims of Other Rape,18,Between-14-18-Yrs,2004
3,3,GUJARAT,Victims of Incest Rape,14,Between-30-50-Yrs,2004
3,3,HARYANA,Victims of Incest Rape,20,Between-14-18-Yrs,2004
3,3,HIMACHAL PRADESH,Victims of Incest Rape,8,Between-18-30-Yrs,2004
3,3,JHARKHAND,Victims of Incest Rape,18,Between-30-50-Yrs,2004
3,3,MADHYA PRADESH,Victims of Incest Rape,63,Upto-10-Yrs,2004
3,3,MAHARASHTRA,Victims of Incest Rape,31,Upto-10-Yrs,2004
3,3,MEGHALAYA,Total Rape Victims,54,Upto-10-Yrs,2004
3,3,MEGHALAYA,Victims of Incest Rape,4,Between-10-14-Yrs,2004
3,3,MEGHALAYA,Victims of Other Rape,50,Upto-10-Yrs,2004
3,3,TAMIL NADU,Total Rape Victims,618,Above-50-Yrs,2004
3,3,TAMIL NADU,Victims of Other Rape,582,Above-50-Yrs,2004
3,3,UTTAR PRADESH,Victims of Incest Rape,35,Between-30-50-Yrs,2004
3,3,WEST BENGAL,Total Rape Victims,1475,Between-10-14-Yrs,2004
3,3,WEST BENGAL,Victims of Other Rape,1451,Between-10-14-Yrs,2004
4,4,CHANDIGARH,Victims of Other Rape,18,Between-10-14-Yrs,2004
4,4,GOA,Victims of Other Rape,36,Between-14-18-Yrs,2004
4,4,HARYANA,Victims of Incest Rape,20,Between-30-50-Yrs,2004
4,4,HIMACHAL PRADESH,Total Rape Victims,153,Upto-10-Yrs,2004
4,4,HIMACHAL PRADESH,Victims of Other Rape,145,Upto-10-Yrs,2004
4,4,JHARKHAND,Victims of Incest Rape,18,Between-14-18-Yrs,2004
4,4,KARNATAKA,Victims of Incest Rape,7,Between-18-30-Yrs,2004
4,4,MANIPUR,Total Rape Victims,31,Upto-10-Yrs,2004
4,4,MANIPUR,Victims of Other Rape,31,Upto-10-Yrs,2004
4,4,PUDUCHERRY,Total Rape Victims,4,Between-14-18-Yrs,2004
4,4,PUDUCHERRY,Victims of Other Rape,4,Between-14-18-Yrs,2004
4,4,UTTARAKHAND,Victims of Incest Rape,13,Between-30-50-Yrs,2004
5,5,BIHAR,Victims of Incest Rape,6,Between-18-30-Yrs,2004
5,5,CHANDIGARH,Total Rape Victims,19,Between-10-14-Yrs,2004
5,5,CHANDIGARH,Total Rape Victims,19,Between-18-30-Yrs,2004
5,5,CHANDIGARH,Total Rape Victims,19,Upto-10-Yrs,2004
5,5,CHANDIGARH,Victims of Other Rape,18,Between-18-30-Yrs,2004
5,5,CHANDIGARH,Victims of Other Rape,18,Upto-10-Yrs,2004
5,5,GOA,Total Rape Victims,37,Between-14-18-Yrs,2004
5,5,GOA,Total Rape Victims,37,Between-30-50-Yrs,2004
5,5,GOA,Victims of Other Rape,36,Between-30-50-Yrs,2004
5,5,HIMACHAL PRADESH,Total Rape Victims,153,Above-50-Yrs,2004
5,5,HIMACHAL PRADESH,Victims of Other Rape,145,Above-50-Yrs,2004
5,5,MADHYA PRADESH,Victims of Incest Rape,63,Between-10-14-Yrs,2004
5,5,MAHARASHTRA,Total Rape Victims,1388,Above-50-Yrs,2004
5,5,MAHARASHTRA,Victims of Incest Rape,31,Between-10-14-Yrs,2004
5,5,MAHARASHTRA,Victims of Other Rape,1357,Above-50-Yrs,2004
5,5,MANIPUR,Total Rape Victims,31,Between-30-50-Yrs,2004
5,5,MANIPUR,Victims of Other Rape,31,Between-30-50-Yrs,2004
5,5,MEGHALAYA,Victims of Other Rape,50,Between-10-14-Yrs,2004
6,6,BIHAR,Total Rape Victims,1390,Above-50-Yrs,2004
6,6,BIHAR,Victims of Other Rape,1384,Above-50-Yrs,2004
6,6,CHHATTISGARH,Victims of Incest Rape,78,Between-10-14-Yrs,2004
6,6,D&N HAVELI,Total Rape Victims,7,Between-18-30-Yrs,2004
6,6,D&N HAVELI,Victims of Other Rape,7,Between-18-30-Yrs,2004
6,6,DELHI,Total Rape Victims,551,Between-30-50-Yrs,2004
6,6,DELHI,Victims of Incest Rape,16,Between-14-18-Yrs,2004
6,6,DELHI,Victims of Other Rape,535,Between-30-50-Yrs,2004
6,6,KERALA,Total Rape Victims,480,Above-50-Yrs,2004
6,6,KERALA,Victims of Other Rape,477,Above-50-Yrs,2004
6,6,PUNJAB,Victims of Incest Rape,65,Between-14-18-Yrs,2004
6,6,RAJASTHAN,Victims of Incest Rape,39,Between-10-14-Yrs,2004
6,6,UTTARAKHAND,Total Rape Victims,115,Between-10-14-Yrs,2004
6,6,UTTARAKHAND,Victims of Other Rape,102,Between-10-14-Yrs,2004
7,7,ANDAMAN & NICOBAR ISLANDS,Total Rape Victims,10,Between-14-18-Yrs,2004
7,7,ANDAMAN & NICOBAR ISLANDS,Victims of Other Rape,10,Between-14-18-Yrs,2004
7,7,ANDHRA PRADESH,Total Rape Victims,1016,Above-50-Yrs,2004
7,7,ANDHRA PRADESH,Victims of Other Rape,1011,Above-50-Yrs,2004
7,7,ASSAM,Total Rape Victims,1171,Upto-10-Yrs,2004
7,7,ASSAM,Victims of Other Rape,1156,Upto-10-Yrs,2004
7,7,DELHI,Victims of Incest Rape,16,Between-10-14-Yrs,2004
7,7,GOA,Total Rape Victims,37,Between-10-14-Yrs,2004
7,7,GOA,Victims of Other Rape,36,Between-10-14-Yrs,2004
7,7,GUJARAT,Victims of Incest Rape,14,Between-18-30-Yrs,2004
7,7,MADHYA PRADESH,Victims of Incest Rape,63,Between-30-50-Yrs,2004
7,7,PUNJAB,Total Rape Victims,390,Upto-10-Yrs,2004
7,7,PUNJAB,Victims of Other Rape,325,Upto-10-Yrs,2004
7,7,RAJASTHAN,Total Rape Victims,1038,Above-50-Yrs,2004
7,7,RAJASTHAN,Victims of Incest Rape,39,Between-14-18-Yrs,2004
7,7,RAJASTHAN,Victims of Other Rape,999,Above-50-Yrs,2004
7,7,TAMIL NADU,Victims of Incest Rape,36,Between-14-18-Yrs,2004
7,7,TRIPURA,Total Rape Victims,160,Between-10-14-Yrs,2004
7,7,TRIPURA,Total Rape Victims,160,Upto-10-Yrs,2004
7,7,TRIPURA,Victims of Other Rape,159,Between-10-14-Yrs,2004
7,7,TRIPURA,Victims of Other Rape,159,Upto-10-Yrs,2004
7,7,WEST BENGAL,Victims of Incest Rape,24,Between-30-50-Yrs,2004
8,8,CHHATTISGARH,Victims of Other Rape,891,Above-50-Yrs,2004
8,8,GOA,Total Rape Victims,37,Upto-10-Yrs,2004
8,8,GOA,Victims of Other Rape,36,Upto-10-Yrs,2004
8,8,MAHARASHTRA,Victims of Incest Rape,31,Between-18-30-Yrs,2004
8,8,MEGHALAYA,Total Rape Victims,54,Between-10-14-Yrs,2004
8,8,MIZORAM,Total Rape Victims,20,Between-30-50-Yrs,2004
8,8,MIZORAM,Victims of Other Rape,20,Between-30-50-Yrs,2004
8,8,UTTARAKHAND,Victims of Incest Rape,13,Between-18-30-Yrs,2004
8,8,UTTARAKHAND,Victims of Other Rape,102,Between-14-18-Yrs,2004
9,9,ARUNACHAL PRADESH,Total Rape Victims,42,Between-10-14-Yrs,2004
9,9,ARUNACHAL PRADESH,Victims of Other Rape,42,Between-10-14-Yrs,2004
9,9,CHHATTISGARH,Total Rape Victims,969,Above-50-Yrs,2004
9,9,CHHATTISGARH,Victims of Incest Rape,78,Between-30-50-Yrs,2004
9,9,HIMACHAL PRADESH,Victims of Other Rape,145,Between-10-14-Yrs,2004
9,9,MEGHALAYA,Total Rape Victims,54,Between-14-18-Yrs,2004
9,9,MEGHALAYA,Victims of Other Rape,50,Between-14-18-Yrs,2004
9,9,RAJASTHAN,Victims of Incest Rape,39,Between-30-50-Yrs,2004
9,9,UTTAR PRADESH,Victims of Incest Rape,35,Between-18-30-Yrs,2004
9,9,UTTARAKHAND,Total Rape Victims,115,Between-14-18-Yrs,2004
10,10,PUNJAB,Victims of Other Rape,325,Between-10-14-Yrs,2004
10,10,RAJASTHAN,Total Rape Victims,1038,Upto-10-Yrs,2004
10,10,RAJASTHAN,Victims of Other Rape,999,Upto-10-Yrs,2004
11,11,HIMACHAL PRADESH,Total Rape Victims,153,Between-10-14-Yrs,2004
11,11,JHARKHAND,Victims of Incest Rape,18,Between-18-30-Yrs,2004
12,12,CHHATTISGARH,Victims of Other Rape,891,Upto-10-Yrs,2004
12,12,GOA,Total Rape Victims,37,Between-18-30-Yrs,2004
12,12,GOA,Victims of Other Rape,36,Between-18-30-Yrs,2004
12,12,GUJARAT,Total Rape Victims,339,Upto-10-Yrs,2004
12,12,GUJARAT,Victims of Other Rape,325,Upto-10-Yrs,2004
12,12,KARNATAKA,Total Rape Victims,291,Between-14-18-Yrs,2004
12,12,KARNATAKA,Victims of Other Rape,284,Between-14-18-Yrs,2004
12,12,MIZORAM,Total Rape Victims,20,Between-18-30-Yrs,2004
12,12,MIZORAM,Victims of Other Rape,20,Between-18-30-Yrs,2004
12,12,PUNJAB,Total Rape Victims,390,Between-10-14-Yrs,2004
12,12,PUNJAB,Victims of Incest Rape,65,Between-30-50-Yrs,2004
13,13,HARYANA,Victims of Incest Rape,20,Between-18-30-Yrs,2004
13,13,KARNATAKA,Victims of Other Rape,284,Upto-10-Yrs,2004
13,13,TRIPURA,Victims of Other Rape,159,Between-14-18-Yrs,2004
14,14,ASSAM,Total Rape Victims,1171,Above-50-Yrs,2004
14,14,ASSAM,Victims of Incest Rape,15,Between-18-30-Yrs,2004
14,14,ASSAM,Victims of Other Rape,1156,Above-50-Yrs,2004
14,14,CHHATTISGARH,Total Rape Victims,969,Upto-10-Yrs,2004
