AGE_GROUP,COUNT,CRIME,GENDER,STATE_UT,Total_Juvenile,YEAR
12-16 Years,2,Murder,Boys,WEST BENGAL,2,2002
12-16 Years,2,Murder,Boys,WEST BENGAL,2,2006
12-16 Years,2,Murder,Girls,ANDHRA PRADESH,2,2003
12-16 Years,2,Murder,Girls,ANDHRA PRADESH,2,2010
12-16 Years,2,Murder,Girls,HARYANA,2,2009
12-16 Years,2,Murder,Girls,JHARKHAND,2,2001
12-16 Years,2,Murder,Girls,JHARKHAND,2,2006
12-16 Years,2,Murder,Girls,MADHYA PRADESH,2,2001
12-16 Years,2,Murder,Girls,MADHYA PRADESH,2,2002
12-16 Years,2,Murder,Girls,MADHYA PRADESH,2,2003
12-16 Years,2,Murder,Girls,MADHYA PRADESH,2,2010
12-16 Years,2,Murder,Girls,MAHARASHTRA,2,2005
12-16 Years,2,Murder,Girls,PUNJAB,2,2008
12-16 Years,2,Murder,Girls,RAJASTHAN,2,2005
12-16 Years,2,Murder,Girls,RAJASTHAN,2,2009
12-16 Years,2,Murder,Girls,TAMIL NADU,2,2001
12-16 Years,2,Murder,Girls,TAMIL NADU,2,2009
12-16 Years,2,Murder,Girls,WEST BENGAL,2,2009
12-16 Years,2,Rape,Boys,BIHAR,2,2003
12-16 Years,2,Rape,Boys,BIHAR,2,2004
12-16 Years,2,Rape,Boys,CHANDIGARH,2,2003
12-16 Years,2,Rape,Boys,CHANDIGARH,2,2004
12-16 Years,2,Rape,Boys,GUJARAT,2,2006
12-16 Years,2,Rape,Boys,HIMACHAL PRADESH,2,2002
12-16 Years,2,Rape,Boys,HIMACHAL PRADESH,2,2005
12-16 Years,2,Rape,Boys,HIMACHAL PRADESH,2,2009
12-16 Years,2,Rape,Boys,JHARKHAND,2,2001
12-16 Years,2,Rape,Boys,KERALA,2,2001
12-16 Years,2,Rape,Boys,KERALA,2,2010
12-16 Years,2,Rape,Boys,MEGHALAYA,2,2006
12-16 Years,2,Rape,Boys,MIZORAM,2,2007
12-16 Years,2,Rape,Boys,ODISHA,2,2001
12-16 Years,2,Rape,Boys,ODISHA,2,2003
12-16 Years,2,Rape,Boys,PUNJAB,2,2009
12-16 Years,2,Rape,Boys,TRIPURA,2,2008
12-16 Years,2,Rape,Boys,UTTAR PRADESH,2,2002
12-16 Years,2,Rape,Boys,UTTAR PRADESH,2,2005
12-16 Years,2,Rape,Boys,UTTARAKHAND,2,2009
12-16 Years,2,Rape,Girls,ANDHRA PRADESH,2,2002
12-16 Years,2,Rape,Girls,ANDHRA PRADESH,2,2008
12-16 Years,2,Rape,Girls,BIHAR,2,2006
12-16 Years,2,Rape,Girls,MAHARASHTRA,2,2006
12-16 Years,2,Rape,Girls,MAHARASHTRA,2,2008
12-16 Years,2,Rape,Girls,MAHARASHTRA,2,2009
12-16 Years,2,Robbery,Boys,ANDHRA PRADESH,2,2006
12-16 Years,2,Robbery,Boys,ASSAM,2,2001
12-16 Years,2,Robbery,Boys,ASSAM,2,2008
12-16 Years,2,Robbery,Boys,BIHAR,2,2001
12-16 Years,2,Robbery,Boys,BIHAR,2,2009
12-16 Years,2,Robbery,Boys,CHANDIGARH,2,2001
12-16 Years,2,Robbery,Boys,CHANDIGARH,2,2008
12-16 Years,2,Robbery,Boys,HARYANA,2,2003
12-16 Years,2,Robbery,Boys,HARYANA,2,2005
12-16 Years,2,Robbery,Boys,HARYANA,2,2009
12-16 Years,2,Robbery,Boys,JHARKHAND,2,2003
12-16 Years,2,Robbery,Boys,JHARKHAND,2,2004
12-16 Years,2,Robbery,Boys,KARNATAKA,2,2009
12-16 Years,2,Robbery,Boys,KERALA,2,2010
12-16 Years,2,Robbery,Boys,NAGALAND,2,2001
12-16 Years,2,Robbery,Boys,ODISHA,2,2006
12-16 Years,2,Robbery,Boys,PUNJAB,2,2010
12-16 Years,2,Robbery,Boys,SIKKIM,2,2006
12-16 Years,2,Robbery,Boys,TRIPURA,2,2009
12-16 Years,2,Robbery,Boys,UTTAR PRADESH,2,2010
12-16 Years,2,Robbery,Boys,WEST BENGAL,2,2001
12-16 Years,2,Robbery,Boys,WEST BENGAL,2,2005
12-16 Years,2,Robbery,Girls,GUJARAT,2,2005
12-16 Years,2,Theft,Boys,ANDAMAN & NICOBAR ISLANDS,2,2007
12-16 Years,2,Theft,Boys,ANDAMAN & NICOBAR ISLANDS,2,2010
12-16 Years,2,Theft,Boys,D&N HAVELI,2,2001
12-16 Years,2,Theft,Boys,D&N HAVELI,2,2007
12-16 Years,2,Theft,Boys,DAMAN & DIU,2,2007
12-16 Years,2,Theft,Boys,GOA,2,2008
12-16 Years,2,Theft,Boys,JAMMU & KASHMIR,2,2003
12-16 Years,2,Theft,Boys,MEGHALAYA,2,2007
12-16 Years,2,Theft,Boys,MIZORAM,2,2008
12-16 Years,2,Theft,Boys,NAGALAND,2,2002
12-16 Years,2,Theft,Boys,NAGALAND,2,2009
12-16 Years,2,Theft,Boys,PUDUCHERRY,2,2001
12-16 Years,2,Theft,Boys,PUDUCHERRY,2,2002
12-16 Years,2,Theft,Boys,SIKKIM,2,2001
12-16 Years,2,Theft,Boys,SIKKIM,2,2005
12-16 Years,2,Theft,Boys,TRIPURA,2,2008
12-16 Years,2,Theft,Boys,TRIPURA,2,2010
12-16 Years,2,Theft,Boys,WEST BENGAL,2,2002
12-16 Years,2,Theft,Girls,ANDHRA PRADESH,2,2007
12-16 Years,2,Theft,Girls,BIHAR,2,2007
12-16 Years,2,Theft,Girls,CHHATTISGARH,2,2006
12-16 Years,2,Theft,Girls,DELHI UT,2,2010
12-16 Years,2,Theft,Girls,HARYANA,2,2004
12-16 Years,2,Theft,Girls,HARYANA,2,2005
12-16 Years,2,Theft,Girls,HARYANA,2,2007
12-16 Years,2,Theft,Girls,KARNATAKA,2,2002
12-16 Years,2,Theft,Girls,KARNATAKA,2,2005
12-16 Years,2,Theft,Girls,KERALA,2,2002
12-16 Years,2,Theft,Girls,KERALA,2,2003
12-16 Years,2,Theft,Girls,KERALA,2,2005
12-16 Years,2,Theft,Girls,ODISHA,2,2006
12-16 Years,2,Theft,Girls,ODISHA,2,2008
12-16 Years,2,Theft,Girls,ODISHA,2,2010
12-16 Years,2,Theft,Girls,RAJASTHAN,2,2001
12-16 Years,2,Theft,Girls,RAJASTHAN,2,2002
12-16 Years,2,Theft,Girls,RAJASTHAN,2,2006
12-16 Years,2,Theft,Girls,TAMIL NADU,2,2010
12-16 Years,2,Theft,Girls,TRIPURA,2,2010
12-16 Years,2,Theft,Girls,UTTAR PRADESH,2,2006
12-16 Years,2,Theft,Girls,UTTAR PRADESH,2,2009
12-16 Years,2,Theft,Girls,UTTAR PRADESH,2,2010
12-16 Years,2,Theft,Girls,WEST BENGAL,2,2004
12-16 Years,2,Theft,Girls,WEST BENGAL,2,2007
12-16 Years,2,Theft,Girls,WEST BENGAL,2,2009
12-16 Years,2,Total IPC Crimes,Boys,D&N HAVELI,2,2001
12-16 Years,2,Total IPC Crimes,Boys,DAMAN & DIU,2,2001
12-16 Years,2,Total IPC Crimes,Boys,DAMAN & DIU,2,2003
12-16 Years,2,Total IPC Crimes,Boys,JAMMU & KASHMIR,2,2001
12-16 Years,2,Total IPC Crimes,Boys,JAMMU & KASHMIR,2,2002
12-16 Years,2,Total IPC Crimes,Girls,ANDAMAN & NICOBAR ISLANDS,2,2006
12-16 Years,2,Total IPC Crimes,Girls,ANDAMAN & NICOBAR ISLANDS,2,2009
12-16 Years,2,Total IPC Crimes,Girls,BIHAR,2,2004
12-16 Years,2,Total IPC Crimes,Girls,BIHAR,2,2006
12-16 Years,2,Total IPC Crimes,Girls,BIHAR,2,2008
12-16 Years,2,Total IPC Crimes,Girls,CHANDIGARH,2,2005
12-16 Years,2,Total IPC Crimes,Girls,CHANDIGARH,2,2010
12-16 Years,2,Total IPC Crimes,Girls,CHHATTISGARH,2,2010
12-16 Years,2,Total IPC Crimes,Girls,GOA,2,2006
12-16 Years,2,Total IPC Crimes,Girls,HIMACHAL PRADESH,2,2002
12-16 Years,2,Total IPC Crimes,Girls,JHARKHAND,2,2008
12-16 Years,2,Total IPC Crimes,Girls,KARNATAKA,2,2009
12-16 Years,2,Total IPC Crimes,Girls,KERALA,2,2002
12-16 Years,2,Total IPC Crimes,Girls,KERALA,2,2004
12-16 Years,2,Total IPC Crimes,Girls,NAGALAND,2,2001
12-16 Years,2,Total IPC Crimes,Girls,ODISHA,2,2001
12-16 Years,2,Total IPC Crimes,Girls,PUNJAB,2,2003
12-16 Years,2,Total IPC Crimes,Girls,TRIPURA,2,2009
12-16 Years,2,Total IPC Crimes,Girls,UTTAR PRADESH,2,2010
12-16 Years,2,Total IPC Crimes,Girls,WEST BENGAL,2,2004
12-16 Years,2,Total IPC Crimes,Girls,WEST BENGAL,2,2008
12-16 Years,3,Burglary,Boys,ANDAMAN & NICOBAR ISLANDS,3,2010
12-16 Years,3,Burglary,Boys,BIHAR,3,2002
12-16 Years,3,Burglary,Boys,CHANDIGARH,3,2004
12-16 Years,3,Burglary,Boys,CHANDIGARH,3,2009
12-16 Years,3,Burglary,Boys,D&N HAVELI,3,2007
12-16 Years,3,Burglary,Boys,HIMACHAL PRADESH,3,2005
12-16 Years,3,Burglary,Boys,JAMMU & KASHMIR,3,2006
12-16 Years,3,Burglary,Boys,JAMMU & KASHMIR,3,2009
12-16 Years,3,Burglary,Boys,JHARKHAND,3,2007
12-16 Years,3,Burglary,Boys,MEGHALAYA,3,2009
12-16 Years,3,Burglary,Boys,MIZORAM,3,2005
12-16 Years,3,Burglary,Boys,PUDUCHERRY,3,2003
12-16 Years,3,Burglary,Boys,PUDUCHERRY,3,2004
12-16 Years,3,Burglary,Boys,SIKKIM,3,2005
12-16 Years,3,Burglary,Boys,SIKKIM,3,2009
12-16 Years,3,Burglary,Boys,SIKKIM,3,2010
12-16 Years,3,Burglary,Boys,TRIPURA,3,2009
12-16 Years,3,Burglary,Girls,ANDHRA PRADESH,3,2004
12-16 Years,3,Burglary,Girls,ANDHRA PRADESH,3,2007
12-16 Years,3,Burglary,Girls,ASSAM,3,2010
12-16 Years,3,Burglary,Girls,GOA,3,2002
12-16 Years,3,Burglary,Girls,GUJARAT,3,2004
12-16 Years,3,Burglary,Girls,KARNATAKA,3,2004
12-16 Years,3,Burglary,Girls,MAHARASHTRA,3,2003
12-16 Years,3,Burglary,Girls,MAHARASHTRA,3,2008
12-16 Years,3,Burglary,Girls,MAHARASHTRA,3,2010
12-16 Years,3,Burglary,Girls,TAMIL NADU,3,2009
12-16 Years,3,Cruelty by Husband or Relatives,Boys,ANDHRA PRADESH,3,2007
12-16 Years,3,Cruelty by Husband or Relatives,Boys,CHHATTISGARH,3,2001
12-16 Years,3,Cruelty by Husband or Relatives,Boys,HARYANA,3,2006
12-16 Years,3,Cruelty by Husband or Relatives,Boys,ODISHA,3,2007
12-16 Years,3,Cruelty by Husband or Relatives,Boys,RAJASTHAN,3,2004
12-16 Years,3,Cruelty by Husband or Relatives,Boys,RAJASTHAN,3,2009
12-16 Years,3,Cruelty by Husband or Relatives,Boys,RAJASTHAN,3,2010
12-16 Years,3,Cruelty by Husband or Relatives,Boys,WEST BENGAL,3,2008
12-16 Years,3,Cruelty by Husband or Relatives,Girls,CHHATTISGARH,3,2007
12-16 Years,3,Cruelty by Husband or Relatives,Girls,UTTAR PRADESH,3,2007
12-16 Years,3,Cruelty by Husband or Relatives,Girls,UTTAR PRADESH,3,2009
12-16 Years,3,Dacoity,Boys,CHANDIGARH,3,2003
12-16 Years,3,Dacoity,Boys,CHANDIGARH,3,2008
12-16 Years,3,Dacoity,Boys,CHHATTISGARH,3,2001
12-16 Years,3,Dacoity,Boys,GUJARAT,3,2003
12-16 Years,3,Dacoity,Boys,GUJARAT,3,2008
12-16 Years,3,Dacoity,Boys,KARNATAKA,3,2006
12-16 Years,3,Dacoity,Boys,MADHYA PRADESH,3,2003
12-16 Years,3,Dacoity,Boys,MADHYA PRADESH,3,2009
12-16 Years,3,Dacoity,Boys,MEGHALAYA,3,2007
12-16 Years,3,Dacoity,Girls,ANDHRA PRADESH,3,2007
12-16 Years,3,Dowry Deaths,Boys,BIHAR,3,2002
12-16 Years,3,Dowry Deaths,Boys,BIHAR,3,2006
12-16 Years,3,Dowry Deaths,Boys,HARYANA,3,2004
12-16 Years,3,Dowry Deaths,Boys,MADHYA PRADESH,3,2006
12-16 Years,3,Dowry Deaths,Boys,MADHYA PRADESH,3,2007
12-16 Years,3,Dowry Deaths,Boys,MADHYA PRADESH,3,2009
12-16 Years,3,Dowry Deaths,Boys,MAHARASHTRA,3,2005
12-16 Years,3,Dowry Deaths,Boys,UTTAR PRADESH,3,2009
12-16 Years,3,Dowry Deaths,Girls,CHHATTISGARH,3,2009
12-16 Years,3,Dowry Deaths,Girls,MAHARASHTRA,3,2001
12-16 Years,3,Dowry Deaths,Girls,MAHARASHTRA,3,2006
12-16 Years,3,Dowry Deaths,Girls,MAHARASHTRA,3,2007
12-16 Years,3,Kidnapping,Boys,ANDHRA PRADESH,6,2001
12-16 Years,3,Kidnapping,Boys,ANDHRA PRADESH,3,2005
12-16 Years,3,Kidnapping,Boys,ANDHRA PRADESH,6,2006
12-16 Years,3,Kidnapping,Boys,ANDHRA PRADESH,3,2007
12-16 Years,3,Kidnapping,Boys,ASSAM,3,2004
12-16 Years,3,Kidnapping,Boys,BIHAR,3,2005
12-16 Years,3,Kidnapping,Boys,BIHAR,3,2010
12-16 Years,3,Kidnapping,Boys,CHHATTISGARH,3,2008
12-16 Years,3,Kidnapping,Boys,GUJARAT,3,2005
12-16 Years,3,Kidnapping,Boys,JHARKHAND,3,2001
12-16 Years,3,Kidnapping,Boys,JHARKHAND,3,2006
12-16 Years,3,Kidnapping,Boys,JHARKHAND,6,2010
12-16 Years,3,Kidnapping,Boys,KERALA,3,2010
12-16 Years,3,Kidnapping,Boys,MAHARASHTRA,3,2001
12-16 Years,3,Kidnapping,Boys,MAHARASHTRA,3,2009
12-16 Years,3,Kidnapping,Boys,MAHARASHTRA,3,2010
12-16 Years,3,Kidnapping,Boys,ODISHA,3,2008
12-16 Years,3,Kidnapping,Boys,ODISHA,3,2010
12-16 Years,3,Kidnapping,Boys,RAJASTHAN,3,2004
12-16 Years,3,Kidnapping,Boys,RAJASTHAN,3,2010
12-16 Years,3,Kidnapping,Boys,WEST BENGAL,3,2010
12-16 Years,3,Kidnapping,Girls,ANDHRA PRADESH,3,2005
12-16 Years,3,Kidnapping,Girls,CHHATTISGARH,3,2006
12-16 Years,3,Kidnapping,Girls,GUJARAT,3,2006
12-16 Years,3,Kidnapping,Girls,MAHARASHTRA,3,2006
12-16 Years,3,Kidnapping,Girls,RAJASTHAN,3,2008
12-16 Years,3,Murder,Boys,ASSAM,3,2001
12-16 Years,3,Murder,Boys,BIHAR,3,2002
12-16 Years,3,Murder,Boys,HARYANA,3,2010
12-16 Years,3,Murder,Boys,HIMACHAL PRADESH,3,2005
12-16 Years,3,Murder,Boys,KARNATAKA,3,2003
12-16 Years,3,Murder,Boys,KERALA,3,2001
12-16 Years,3,Murder,Boys,KERALA,3,2003
12-16 Years,3,Murder,Boys,KERALA,3,2007
12-16 Years,3,Murder,Boys,KERALA,3,2010
12-16 Years,3,Murder,Boys,MEGHALAYA,3,2009
12-16 Years,3,Murder,Boys,ODISHA,3,2003
12-16 Years,3,Murder,Boys,PUDUCHERRY,3,2009
12-16 Years,3,Murder,Boys,PUNJAB,3,2003
12-16 Years,3,Murder,Boys,TAMIL NADU,3,2001
12-16 Years,3,Murder,Boys,UTTAR PRADESH,3,2007
12-16 Years,3,Murder,Boys,WEST BENGAL,3,2010
12-16 Years,3,Murder,Girls,ANDHRA PRADESH,3,2005
12-16 Years,3,Murder,Girls,CHHATTISGARH,3,2002
12-16 Years,3,Murder,Girls,CHHATTISGARH,3,2008
12-16 Years,3,Murder,Girls,DELHI UT,3,2003
12-16 Years,3,Murder,Girls,GUJARAT,3,2006
12-16 Years,3,Murder,Girls,GUJARAT,3,2007
12-16 Years,3,Murder,Girls,JHARKHAND,3,2005
12-16 Years,3,Murder,Girls,MADHYA PRADESH,3,2008
12-16 Years,3,Murder,Girls,MAHARASHTRA,3,2006
12-16 Years,3,Murder,Girls,ODISHA,3,2005
12-16 Years,3,Murder,Girls,ODISHA,3,2009
12-16 Years,3,Murder,Girls,RAJASTHAN,3,2003
12-16 Years,3,Murder,Girls,TAMIL NADU,3,2003
12-16 Years,3,Rape,Boys,ARUNACHAL PRADESH,3,2005
12-16 Years,3,Rape,Boys,ASSAM,3,2001
12-16 Years,3,Rape,Boys,ASSAM,3,2004
12-16 Years,3,Rape,Boys,BIHAR,3,2005
12-16 Years,3,Rape,Boys,CHANDIGARH,3,2002
12-16 Years,3,Rape,Boys,GUJARAT,3,2003
12-16 Years,3,Rape,Boys,GUJARAT,3,2010
12-16 Years,3,Rape,Boys,HARYANA,3,2002
12-16 Years,3,Rape,Boys,HIMACHAL PRADESH,3,2001
12-16 Years,3,Rape,Boys,HIMACHAL PRADESH,3,2003
12-16 Years,3,Rape,Boys,HIMACHAL PRADESH,3,2007
12-16 Years,3,Rape,Boys,HIMACHAL PRADESH,3,2008
12-16 Years,3,Rape,Boys,JHARKHAND,3,2010
12-16 Years,3,Rape,Boys,KARNATAKA,3,2006
12-16 Years,3,Rape,Boys,KARNATAKA,3,2009
12-16 Years,3,Rape,Boys,KERALA,3,2005
12-16 Years,3,Rape,Boys,KERALA,3,2009
12-16 Years,3,Rape,Boys,MEGHALAYA,3,2005
12-16 Years,3,Rape,Boys,MEGHALAYA,3,2008
12-16 Years,3,Rape,Boys,MEGHALAYA,3,2009
12-16 Years,3,Rape,Boys,ODISHA,3,2002
12-16 Years,3,Rape,Boys,PUNJAB,3,2002
12-16 Years,3,Rape,Boys,PUNJAB,3,2005
12-16 Years,3,Rape,Boys,TAMIL NADU,3,2002
12-16 Years,3,Rape,Boys,TAMIL NADU,3,2003
12-16 Years,3,Rape,Boys,TAMIL NADU,3,2010
12-16 Years,3,Rape,Boys,TRIPURA,3,2010
12-16 Years,3,Rape,Boys,UTTARAKHAND,3,2008
12-16 Years,3,Rape,Boys,WEST BENGAL,3,2006
12-16 Years,3,Robbery,Boys,ANDHRA PRADESH,3,2007
12-16 Years,3,Robbery,Boys,ARUNACHAL PRADESH,3,2008
12-16 Years,3,Robbery,Boys,BIHAR,3,2004
12-16 Years,3,Robbery,Boys,BIHAR,3,2006
12-16 Years,3,Robbery,Boys,DELHI UT,3,2001
12-16 Years,3,Robbery,Boys,DELHI UT,3,2003
12-16 Years,3,Robbery,Boys,HARYANA,3,2007
12-16 Years,3,Robbery,Boys,KARNATAKA,3,2004
12-16 Years,3,Robbery,Boys,NAGALAND,3,2010
12-16 Years,3,Robbery,Boys,ODISHA,3,2007
12-16 Years,3,Robbery,Boys,RAJASTHAN,3,2003
12-16 Years,3,Robbery,Boys,UTTAR PRADESH,3,2008
12-16 Years,3,Robbery,Girls,CHHATTISGARH,3,2001
12-16 Years,3,Theft,Boys,ANDAMAN & NICOBAR ISLANDS,3,2005
12-16 Years,3,Theft,Boys,ARUNACHAL PRADESH,3,2009
12-16 Years,3,Theft,Boys,HIMACHAL PRADESH,3,2009
12-16 Years,3,Theft,Boys,JAMMU & KASHMIR,3,2006
12-16 Years,3,Theft,Boys,JHARKHAND,3,2007
12-16 Years,3,Theft,Boys,JHARKHAND,3,2010
12-16 Years,3,Theft,Boys,MIZORAM,3,2002
12-16 Years,3,Theft,Boys,MIZORAM,3,2005
12-16 Years,3,Theft,Boys,PUDUCHERRY,3,2008
12-16 Years,3,Theft,Boys,PUNJAB,3,2003
12-16 Years,3,Theft,Boys,SIKKIM,3,2010
12-16 Years,3,Theft,Girls,ANDHRA PRADESH,3,2006
12-16 Years,3,Theft,Girls,ASSAM,3,2009
12-16 Years,3,Theft,Girls,CHANDIGARH,3,2003
12-16 Years,3,Theft,Girls,CHANDIGARH,3,2006
12-16 Years,3,Theft,Girls,CHHATTISGARH,3,2002
12-16 Years,3,Theft,Girls,DELHI UT,3,2001
12-16 Years,3,Theft,Girls,GUJARAT,3,2007
12-16 Years,3,Theft,Girls,KERALA,3,2008
12-16 Years,3,Theft,Girls,KERALA,3,2009
12-16 Years,3,Theft,Girls,ODISHA,3,2009
12-16 Years,3,Theft,Girls,WEST BENGAL,3,2006
12-16 Years,3,Theft,Girls,WEST BENGAL,3,2010
12-16 Years,3,Total IPC Crimes,Boys,DAMAN & DIU,3,2007
12-16 Years,3,Total IPC Crimes,Boys,PUDUCHERRY,3,2001
12-16 Years,3,Total IPC Crimes,Boys,PUNJAB,3,2001
12-16 Years,3,Total IPC Crimes,Boys,SIKKIM,3,2004
12-16 Years,3,Total IPC Crimes,Girls,ANDAMAN & NICOBAR ISLANDS,3,2001
12-16 Years,3,Total IPC Crimes,Girls,BIHAR,3,2007
12-16 Years,3,Total IPC Crimes,Girls,CHANDIGARH,3,2002
12-16 Years,3,Total IPC Crimes,Girls,DELHI UT,3,2008
12-16 Years,3,Total IPC Crimes,Girls,DELHI UT,3,2009
12-16 Years,3,Total IPC Crimes,Girls,HIMACHAL PRADESH,3,2005
12-16 Years,3,Total IPC Crimes,Girls,HIMACHAL PRADESH,3,2007
12-16 Years,3,Total IPC Crimes,Girls,HIMACHAL PRADESH,3,2009
12-16 Years,3,Total IPC Crimes,Girls,KARNATAKA,3,2007
12-16 Years,3,Total IPC Crimes,Girls,KERALA,3,2001
12-16 Years,3,Total IPC Crimes,Girls,LAKSHADWEEP,3,2010
12-16 Years,3,Total IPC Crimes,Girls,ODISHA,3,2004
12-16 Years,3,Total IPC Crimes,Girls,PUDUCHERRY,3,2005
12-16 Years,3,Total IPC Crimes,Girls,PUDUCHERRY,3,2009
12-16 Years,3,Total IPC Crimes,Girls,PUNJAB,3,2004
12-16 Years,3,Total IPC Crimes,Girls,UTTAR PRADESH,3,2002
12-16 Years,3,Total IPC Crimes,Girls,UTTAR PRADESH,3,2003
12-16 Years,3,Total IPC Crimes,Girls,UTTAR PRADESH,3,2006
12-16 Years,3,Total IPC Crimes,Girls,WEST BENGAL,3,2006
12-16 Years,4,Burglary,Boys,ANDAMAN & NICOBAR ISLANDS,4,2007
12-16 Years,4,Burglary,Boys,BIHAR,4,2006
12-16 Years,4,Burglary,Boys,D&N HAVELI,4,2010
12-16 Years,4,Burglary,Boys,HIMACHAL PRADESH,4,2007
12-16 Years,4,Burglary,Boys,JAMMU & KASHMIR,4,2010
12-16 Years,4,Burglary,Boys,PUDUCHERRY,4,2007
12-16 Years,4,Burglary,Boys,UTTAR PRADESH,4,2006
12-16 Years,4,Burglary,Boys,UTTARAKHAND,4,2001
12-16 Years,4,Burglary,Boys,UTTARAKHAND,4,2002
12-16 Years,4,Burglary,Girls,ASSAM,4,2006
12-16 Years,4,Burglary,Girls,CHHATTISGARH,4,2003
12-16 Years,4,Burglary,Girls,MADHYA PRADESH,4,2002
12-16 Years,4,Burglary,Girls,MADHYA PRADESH,4,2010
12-16 Years,4,Burglary,Girls,MAHARASHTRA,4,2001
12-16 Years,4,Burglary,Girls,MAHARASHTRA,4,2002
12-16 Years,4,Burglary,Girls,TAMIL NADU,4,2010
12-16 Years,4,Cruelty by Husband or Relatives,Boys,HARYANA,4,2003
12-16 Years,4,Cruelty by Husband or Relatives,Boys,RAJASTHAN,4,2001
12-16 Years,4,Cruelty by Husband or Relatives,Boys,UTTAR PRADESH,4,2007
12-16 Years,4,Cruelty by Husband or Relatives,Girls,ANDHRA PRADESH,4,2007
12-16 Years,4,Cruelty by Husband or Relatives,Girls,CHHATTISGARH,4,2004
12-16 Years,4,Cruelty by Husband or Relatives,Girls,GUJARAT,4,2002
12-16 Years,4,Cruelty by Husband or Relatives,Girls,GUJARAT,4,2003
12-16 Years,4,Cruelty by Husband or Relatives,Girls,GUJARAT,4,2008
12-16 Years,4,Cruelty by Husband or Relatives,Girls,HARYANA,4,2001
12-16 Years,4,Cruelty by Husband or Relatives,Girls,ODISHA,4,2005
12-16 Years,4,Cruelty by Husband or Relatives,Girls,RAJASTHAN,4,2002
12-16 Years,4,Dacoity,Boys,ANDHRA PRADESH,4,2007
12-16 Years,4,Dacoity,Boys,BIHAR,4,2009
12-16 Years,4,Dacoity,Boys,CHHATTISGARH,4,2007
12-16 Years,4,Dacoity,Boys,JHARKHAND,4,2006
12-16 Years,4,Dacoity,Boys,MADHYA PRADESH,4,2002
12-16 Years,4,Dacoity,Boys,MADHYA PRADESH,4,2006
12-16 Years,4,Dacoity,Boys,MEGHALAYA,4,2006
12-16 Years,4,Dacoity,Boys,ODISHA,4,2003
12-16 Years,4,Dacoity,Boys,ODISHA,4,2009
12-16 Years,4,Dacoity,Boys,ODISHA,4,2010
12-16 Years,4,Dowry Deaths,Boys,DELHI UT,4,2005
12-16 Years,4,Dowry Deaths,Boys,MAHARASHTRA,4,2009
12-16 Years,4,Dowry Deaths,Girls,MADHYA PRADESH,4,2007
12-16 Years,4,Dowry Deaths,Girls,MADHYA PRADESH,4,2008
12-16 Years,4,Dowry Deaths,Girls,MADHYA PRADESH,4,2010
12-16 Years,4,Kidnapping,Boys,ANDHRA PRADESH,4,2008
12-16 Years,4,Kidnapping,Boys,ASSAM,4,2003
12-16 Years,4,Kidnapping,Boys,ASSAM,4,2006
12-16 Years,4,Kidnapping,Boys,BIHAR,4,2005
12-16 Years,4,Kidnapping,Boys,BIHAR,4,2009
12-16 Years,4,Kidnapping,Boys,CHHATTISGARH,4,2005
12-16 Years,4,Kidnapping,Boys,CHHATTISGARH,4,2006
12-16 Years,4,Kidnapping,Boys,CHHATTISGARH,4,2009
12-16 Years,4,Kidnapping,Boys,GUJARAT,4,2002
12-16 Years,4,Kidnapping,Boys,GUJARAT,4,2004
12-16 Years,4,Kidnapping,Boys,HARYANA,4,2001
12-16 Years,4,Kidnapping,Boys,HARYANA,4,2002
12-16 Years,4,Kidnapping,Boys,HARYANA,4,2004
12-16 Years,4,Kidnapping,Boys,HARYANA,4,2006
12-16 Years,4,Kidnapping,Boys,HARYANA,4,2007
12-16 Years,4,Kidnapping,Boys,JHARKHAND,4,2005
12-16 Years,4,Kidnapping,Boys,MAHARASHTRA,4,2002
12-16 Years,4,Kidnapping,Boys,MAHARASHTRA,4,2004
12-16 Years,4,Kidnapping,Boys,MAHARASHTRA,4,2005
12-16 Years,4,Kidnapping,Boys,MAHARASHTRA,4,2006
12-16 Years,4,Kidnapping,Boys,ODISHA,4,2007
12-16 Years,4,Kidnapping,Boys,RAJASTHAN,4,2007
12-16 Years,4,Kidnapping,Boys,UTTAR PRADESH,4,2009
12-16 Years,4,Kidnapping,Boys,UTTARAKHAND,4,2006
12-16 Years,4,Kidnapping,Boys,WEST BENGAL,8,2007
12-16 Years,4,Kidnapping,Girls,CHHATTISGARH,4,2006
12-16 Years,4,Kidnapping,Girls,DELHI UT,4,2006
12-16 Years,4,Kidnapping,Girls,MADHYA PRADESH,4,2006
12-16 Years,4,Murder,Boys,ANDAMAN & NICOBAR ISLANDS,4,2008
12-16 Years,4,Murder,Boys,BIHAR,4,2005
12-16 Years,4,Murder,Boys,CHANDIGARH,4,2010
12-16 Years,4,Murder,Boys,KARNATAKA,4,2005
12-16 Years,4,Murder,Boys,KARNATAKA,4,2006
12-16 Years,4,Murder,Boys,KARNATAKA,4,2010
12-16 Years,4,Murder,Boys,MEGHALAYA,4,2006
12-16 Years,4,Murder,Boys,ODISHA,4,2004
12-16 Years,4,Murder,Boys,PUNJAB,4,2002
12-16 Years,4,Murder,Boys,PUNJAB,4,2005
12-16 Years,4,Murder,Boys,UTTAR PRADESH,4,2003
12-16 Years,4,Murder,Boys,UTTARAKHAND,4,2008
12-16 Years,4,Murder,Girls,CHHATTISGARH,4,2005
